Source,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4
conceptual_topology,Abstract,ConceptManifold,,,
conceptual_topology,Process,ConcreteEntity,ConceptManifoldReasoningProcess,,
conceptual_topology,Abstract,ConceptPoint,,,
conceptual_topology,Abstract,ConceptRegion,,,
conceptual_topology,Abstract,ConceptualSpace,,,
conceptual_topology,Abstract,ConceptBoundary,DecisionBoundary,,
conceptual_topology,Attribute,,DistanceMetric,,
conceptual_topology,Abstract,EmbeddingMap,,,
conceptual_topology,Abstract,ConceptualSpace,EmbeddingSpace,,
conceptual_topology,Abstract,GeodesicCurve,,,
conceptual_topology,Abstract,IntelligenceEntity,GeometricAnalysisSignal,,
conceptual_topology,Process,ConcreteEntity,GeometricReasoningProcess,,
conceptual_topology,Abstract,Hyperplane,,,
conceptual_topology,Process,ConcreteEntity,HyperplaneOptimizationProcess,,
conceptual_topology,Abstract,JacobianDirection,,,
conceptual_topology,Entity,LinearClassifier,,,
conceptual_topology,Abstract,LinearSubspace,,,
conceptual_topology,Abstract,LocalLinearApproximation,,,
conceptual_topology,Abstract,ConceptRegion,MarginRegion,,
conceptual_topology,Abstract,MetricFunction,,,
conceptual_topology,Abstract,ProbeConceptAxis,,,
conceptual_topology,Abstract,SimilarityFunction,,,
conceptual_topology,Attribute,,SimilarityMeasure,,
conceptual_topology,Attribute,,TopologicalFeature,,
conceptual_topology,Abstract,TopologicalSpace,,,
corporate_agency,Object,ConcreteEntity,PhysicalDevice,AICorporateAsset,
corporate_agency,Attribute,,ArtificialPerson,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,BoardOfDirectors
corporate_agency,Attribute,,BrandAsset,,
corporate_agency,Abstract,IntelligenceEntity,BrandPreservationSignal,,
corporate_agency,Abstract,IntelligenceEntity,BrandSelfProtectionSignal,,
corporate_agency,Attribute,,ComplianceObligation,,
corporate_agency,Process,ConcreteEntity,CorporateAlignmentProcess,,
corporate_agency,Object,ConcreteEntity,CorporateControlledAI,,
corporate_agency,Attribute,,CorporateGoalHijackingPattern,,
corporate_agency,Abstract,IntelligenceEntity,CorporateGoalHijackingSignal,,
corporate_agency,Attribute,,CorporateIncentive,,
corporate_agency,Abstract,IntelligenceEntity,CorporateIntentSignal,,
corporate_agency,Attribute,,CorporatePaperclipOptimizationPattern,,
corporate_agency,Attribute,,ArtificialPerson,CorporatePerson,
corporate_agency,Attribute,,CorporatePurpose,,
corporate_agency,Attribute,,CorporateSelfPreservationPattern,,
corporate_agency,Abstract,IntelligenceEntity,CorporateSelfProtectionSignal,,
corporate_agency,Object,ConcreteEntity,OrganizationalUnit,Department,
corporate_agency,Attribute,,DisclosureRisk,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,ExecutiveOfficer
corporate_agency,Attribute,,GovernmentAgency,,
corporate_agency,Object,ConcreteEntity,InstitutionalAgent,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,LegalCounsel
corporate_agency,Attribute,,LiabilityRisk,,
corporate_agency,Attribute,,MarketForce,,
corporate_agency,Attribute,,NonProfitOrganization,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,PRAdvisor
corporate_agency,Process,ConcreteEntity,PRManagementProcess,,
corporate_agency,Process,ConcreteEntity,PRSuppressionProcess,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,PolicyAdvisor
corporate_agency,Abstract,IntelligenceEntity,ProfitOptimizationSignal,,
corporate_agency,Process,ConcreteEntity,RegulatoryComplianceProcess,,
corporate_agency,Attribute,,ReputationRisk,,
corporate_agency,Object,ConcreteEntity,CognitiveAgent,CorporateActor,RiskOfficer
corporate_agency,Object,ConcreteEntity,CognitiveAgent,Shareholder,
corporate_agency,Abstract,IntelligenceEntity,ShareholderOptimizationSignal,,
corporate_agency,Attribute,,TradeSecret,,
corporate_agency,Abstract,Proposition,TradeoffScenario,,
cyber_ops,Attribute,,AntiAnalysisBehavior,,
cyber_ops,Attribute,,AntiDetectionBehavior,,
cyber_ops,Attribute,,AttackPattern,,
cyber_ops,Attribute,,BufferOverflowAttack,,
cyber_ops,Attribute,,BuildPipelineAttack,,
cyber_ops,Attribute,,CodeInjectionAttack,,
cyber_ops,Attribute,,CodeIntegrityProperty,,
cyber_ops,Attribute,,CommandInjectionAttack,,
cyber_ops,Object,ConcreteEntity,CyberActor,,
cyber_ops,Entity,CyberEntity,,,
cyber_ops,Process,ConcreteEntity,CyberOperation,,
cyber_ops,Entity,DataStore,,,
cyber_ops,Attribute,,DefensePattern,,
cyber_ops,Process,ConcreteEntity,DefensiveCyberOperation,,
cyber_ops,Attribute,,DependencyPoisoningAttack,,
cyber_ops,Process,ConcreteEntity,ExfiltrationOperation,,
cyber_ops,Entity,HostSystem,,,
cyber_ops,Process,ConcreteEntity,InfiltrationOperation,,
cyber_ops,Attribute,,InjectionAttack,,
cyber_ops,Process,ConcreteEntity,IntrusionDetectionProcess,,
cyber_ops,Process,ConcreteEntity,LateralMovementOperation,,
cyber_ops,Attribute,,LogPoisoningAttack,,
cyber_ops,Process,ConcreteEntity,MaliciousEmbeddingAction,,
cyber_ops,Attribute,,MemoryCorruptionAttack,,
cyber_ops,Entity,ModelEndpoint,,,
cyber_ops,Abstract,MonitoringSystem,ComputerProgram,,
cyber_ops,Process,ConcreteEntity,OffensiveCyberOperation,,
cyber_ops,Entity,PersistenceMechanism,,,
cyber_ops,Attribute,,PoisoningAttack,,
cyber_ops,Process,ConcreteEntity,PrivilegeEscalationAction,,
cyber_ops,Attribute,,PrivilegeLevel,,
cyber_ops,Attribute,,PromptInjectionAttack,,
cyber_ops,Attribute,,PromptPoisoningAttack,,
cyber_ops,Attribute,,QueryInjectionAttack,,
cyber_ops,Process,ConcreteEntity,ReplicationOperation,,
cyber_ops,Process,ConcreteEntity,ReverseEngineeringProcess,,
cyber_ops,Entity,HostSystem,SandboxEnvironment,,
cyber_ops,Attribute,,SupplyChainAttack,,
cyber_ops,Attribute,,TrainingDataPoisoning,,
cyber_ops,Attribute,,WormLikeBehavior,,
decision_theory,Process,ConcreteEntity,Action,,
decision_theory,Process,ConcreteEntity,DecisionProcess,,
decision_theory,Entity,InstrumentalObjective,,,
decision_theory,Entity,Lottery,,,
decision_theory,Entity,Outcome,,,
decision_theory,Process,ConcreteEntity,PolicySelection,,
decision_theory,Process,ConcreteEntity,PreferenceOrderingProcess,,
decision_theory,Attribute,,PreferenceStructure,,
decision_theory,Entity,ProxyObjective,,,
decision_theory,Attribute,,RationalPreferenceConstraint,,
decision_theory,Attribute,,RiskAttitude,,
decision_theory,Abstract,StateOfWorld,,,
decision_theory,Object,ConcreteEntity,SubAgent,,
decision_theory,Entity,TerminalObjective,,,
decision_theory,Attribute,,TimePreference,,
decision_theory,Process,ConcreteEntity,TradeoffReasoning,,
decision_theory,Process,ConcreteEntity,UtilityEvaluation,,
decision_theory,Attribute,,UtilityFunction,,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,AngryFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,AngryVoiceUtterance
emotion,Attribute,,PsychologicalAttribute,Appraisal,
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalAsExpected
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfAvoidabilityOfConsequences
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfCausalAgency
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfCausalIntent
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfCongruenceWithIdeals
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfDangerousness
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfDesirabilityOfConsequences
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfExpectedness
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfFamiliarity
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfGoalImportance
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfJusticeOfTreatment
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfLoss
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfPleasantness
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfPredictability
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfSocialAttention
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfSuddenness
emotion,Attribute,,PsychologicalAttribute,Appraisal,AppraisalOfUrgency
emotion,Process,ConcreteEntity,AppraisalProcess,,
emotion,Process,ConcreteEntity,PhysiologicProcess,BecomingPale,
emotion,Process,ConcreteEntity,PhysiologicProcess,Blushing,
emotion,Process,ConcreteEntity,PhysiologicProcess,BreathingAtAMoreRapidRate,
emotion,Process,ConcreteEntity,PhysiologicProcess,BreathingAtASlowerRate,
emotion,Process,ConcreteEntity,Trembling,Chills,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,ClosingEyes
emotion,Process,ConcreteEntity,PhysiologicProcess,Excreting,Crying
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,DisgustedFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,DisgustedVoiceUtterance
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalBehavioralProcess,
emotion,Process,ConcreteEntity,EmotionalBodilyMovementBehavior,,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,EmotionalFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,EmotionalVoiceUtterances
emotion,Process,ConcreteEntity,PhysiologicProcess,ExperiencingALumpInTheThroat,
emotion,Process,ConcreteEntity,PhysiologicProcess,ExperiencingDiscomfortInTheStomach,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,FearfulFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,FearfulVoiceUtterance
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,HappyFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,HappyVoiceUtterance
emotion,Process,ConcreteEntity,PhysiologicProcess,HeartBeatingAtFasterRate,
emotion,Process,ConcreteEntity,PhysiologicProcess,HeartBeatingAtSlowerRate,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,JawDropping
emotion,Process,ConcreteEntity,PsychologicalProcess,Laughing,
emotion,Process,ConcreteEntity,PhysiologicProcess,LimbWeakening,
emotion,Process,ConcreteEntity,EmotionalBodilyMovementBehavior,MovingAbruptly,
emotion,Process,ConcreteEntity,EmotionalBodilyMovementBehavior,MovingAwayFromPeople,
emotion,Process,ConcreteEntity,MovingTowardsPeople,,
emotion,Process,ConcreteEntity,PhysiologicProcess,MusclesBecomingTense,
emotion,Process,ConcreteEntity,PhysiologicProcess,MusclesRelaxing,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,NeutralExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,NotSpeaking
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,OpeningEyesWidely
emotion,Process,ConcreteEntity,Perspiring,,
emotion,Process,ConcreteEntity,Perspiring,PerspiringHands,
emotion,Process,ConcreteEntity,Perspiring,PerspiringWholeBody,
emotion,Process,ConcreteEntity,Contest,PhysicalViolence,
emotion,Process,ConcreteEntity,PhysiologicProcess,PhysiologicalResponseToEmotionalState,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,PressingLipsTogether
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,RaisingEyebrows
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,SadFacialExpression
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SadVoiceUtterance
emotion,Process,ConcreteEntity,PhysiologicProcess,Shivering,
emotion,Process,ConcreteEntity,PsychologicalProcess,FacialExpression,Smiling
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingALongUtterance
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingAShortUtterance
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingAssertively
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingAtAFasterRate
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingAtASlowerRate
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingInADisturbedFashion
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingLoudly
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingSoftly
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingWithAlteredSpeechMelody
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SpeakingWithTremblingVoice
emotion,Process,ConcreteEntity,EmotionalBodilyMovementBehavior,StayingStill,
emotion,Attribute,,PsychologicalAttribute,EmotionalState,SubjectiveEmotionalFeeling
emotion,Process,ConcreteEntity,PsychologicalProcess,SurprisedFacialExpression,
emotion,Process,ConcreteEntity,PsychologicalProcess,EmotionalSpeakingBehavior,SurprisedVoiceUtterance
emotion,Process,ConcreteEntity,PhysiologicProcess,TemperatureFallingExperiencedAsFeelingCold,
emotion,Process,ConcreteEntity,PhysiologicProcess,TemperatureRisingExperiencedAsFeelingWarm,
emotion,Process,ConcreteEntity,Weeping,,
engineering,Abstract,Proposition,Twopole,AcrossVariableAccumulator,
engineering,Abstract,Proposition,Twopole,Source,AcrossVariableSource
engineering,Object,,CognitiveAgent,ArtificialIntelligence,AlgebraicEquation
engineering,Attribute,,AlgebroDifferentialAttribute,,
engineering,Object,ConcreteEntity,Amplifier,,
engineering,Attribute,,Autonomous,,
engineering,Object,ConcreteEntity,AutonomousMobileRobot,,
engineering,Attribute,,Backlashless,,
engineering,Attribute,,ObjectiveNorm,Base,
engineering,Object,,CognitiveAgent,ArtificialIntelligence,BesselsEquation
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,BjtTransistor
engineering,Object,ConcreteEntity,ElectricDevice,SinglePhaseRectifier,BridgeSinglePhaseRectifier
engineering,Attribute,,Brushless,,
engineering,Object,ConcreteEntity,CantileverObject,,
engineering,Object,ConcreteEntity,CantileverShaft,,
engineering,Object,ConcreteEntity,ElectricDevice,Capacitor,
engineering,Object,ConcreteEntity,ElectricDevice,CapacitorElement,
engineering,Attribute,,ObjectiveNorm,Collector,
engineering,Attribute,,ObjectiveNorm,Computer,
engineering,Relation,BinaryRelation,ConductorSubstance,,
engineering,Abstract,Proposition,ControlDesignMethod,,
engineering,Attribute,,ObjectiveNorm,Controller,
engineering,Abstract,Proposition,Twopole,Dissipator,DamperElement
engineering,Object,ConcreteEntity,ElectricDevice,DcMotor,
engineering,Object,,CognitiveAgent,ArtificialIntelligence,DifferentialEquation
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,Diode
engineering,Attribute,,ObjectiveNorm,Controller,DirectionalControlValve
engineering,Abstract,Proposition,MathematicalMethod,Discretization,
engineering,Abstract,Proposition,Twopole,Dissipator,
engineering,Attribute,,DocumentCategory,,
engineering,Object,ConcreteEntity,ElectricDevice,SinglePhaseRectifier,DoublerSinglePhaseRectifier
engineering,Object,ConcreteEntity,ElectricDevice,ElectricalCircuit,
engineering,Object,ConcreteEntity,ElectricDevice,ElectricalComponent,
engineering,Physical,ContentBearingPhysical,ElectricalConductor,,
engineering,Abstract,Proposition,ElectricalEngineeringMethod,,
engineering,Object,ConcreteEntity,ElectricDevice,ElectricalMotor,
engineering,Abstract,Proposition,ElectricalMultipoleModel,,
engineering,Process,ConcreteEntity,ElectricalProcess,,
engineering,Process,ConcreteEntity,ElectricalResonance,,
engineering,Abstract,Proposition,Twopole,ElectricalTwopole,
engineering,Attribute,,ObjectiveNorm,Magnet,ElectroMechanicalFitting
engineering,Attribute,,ObjectiveNorm,Emitter,
engineering,Process,ConcreteEntity,EngineersProcess,,
engineering,Process,ConcreteEntity,EngineersSubprocess,,
engineering,Object,ConcreteEntity,CognitiveAgent,ArtificialIntelligence,Equation
engineering,Attribute,,EquationAttribute,,
engineering,Attribute,,ObjectiveNorm,Gear,ExternalGear
engineering,Attribute,,ObjectiveNorm,Controller,Faucet
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,FetTransistor
engineering,Object,,CognitiveAgent,ArtificialIntelligence,FirstOrderDifferentialEquation
engineering,Object,ConcreteEntity,EngineeringComponent,FluidCylinder,
engineering,Object,ConcreteEntity,EngineeringComponent,FluidPowerDevice,
engineering,Abstract,Proposition,MathematicalMethod,FourierAnalysis,
engineering,Abstract,Proposition,MathematicalMethod,FourierSynthesis,
engineering,Abstract,Proposition,Fourpole,,
engineering,Object,ConcreteEntity,ElectricDevice,FrequencyFilter,
engineering,Entity,Friction,,,
engineering,Attribute,,ObjectiveNorm,Gear,
engineering,Object,ConcreteEntity,EngineeringComponent,GearTooth,
engineering,Attribute,,ObjectiveNorm,GearTrain,
engineering,Object,ConcreteEntity,Gearbox,,
engineering,Object,ConcreteEntity,Transducer,Gyrator,
engineering,Object,ConcreteEntity,ElectricDevice,SinglePhaseRectifier,HalfWaveSinglePhaseRectifier
engineering,Object,,CognitiveAgent,ArtificialIntelligence,HigherOrderDifferentialEquation
engineering,Object,ConcreteEntity,Human,,
engineering,Object,ConcreteEntity,ITAgent,,
engineering,Process,ConcreteEntity,ITProcess,,
engineering,Abstract,Proposition,Fourpole,IdealOperationalAmplifier,
engineering,Abstract,Proposition,Twopole,IdealSwitch,
engineering,Abstract,Proposition,Twopole,IdealTwopole,
engineering,Object,ConcreteEntity,ElectricDevice,InductionMotor,
engineering,Object,ConcreteEntity,ElectricDevice,Inductor,
engineering,Object,ConcreteEntity,ElectricDevice,InductorElement,
engineering,Abstract,Proposition,Twopole,AcrossVariableAccumulator,Inertor
engineering,Relation,BinaryRelation,InsulatorSubstance,,
engineering,Attribute,,ObjectiveNorm,Gear,InternalGear
engineering,Object,ConcreteEntity,InvertingAmplifier,,
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,JfetTransistor
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,LED
engineering,Object,ConcreteEntity,Laser,,
engineering,Attribute,,LexiconCategory,,
engineering,Object,,CognitiveAgent,ArtificialIntelligence,LinearEquation
engineering,Abstract,Proposition,MathematicalMethod,,
engineering,Abstract,Proposition,MathematicalModel,,
engineering,Abstract,Proposition,MathematicalPendulum,,
engineering,Process,ConcreteEntity,MechanicalProcess,,
engineering,Process,ConcreteEntity,MechanicalResonance,,
engineering,Abstract,Proposition,Method,,
engineering,Abstract,Proposition,Model,,
engineering,Process,ConcreteEntity,Modeling,,
engineering,Attribute,,ObjectiveNorm,SemiconductorComponent,MosfetTransistor
engineering,Object,ConcreteEntity,Machine,Motor,
engineering,Abstract,Proposition,Multipole,,
engineering,Attribute,,MultipoleAttribute,,
engineering,Physical,ContentBearingPhysical,MultipoleDiagram,,
