concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
SoilQualityIssue,4,Information,A,1,0,4,0.88,0,,,
SoilSolution,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Solaris,4,CreatedThings,A,1,0,4,0.88,0,,,
Solarium,4,CreatedThings,B,1,0,16,0.83,0,,,
SolidStateDataStorageDevice,4,CreatedThings,B,1,2,11,0.83,0,,,
SolidWasteDisposal,4,PhysicalWorld,A,1,0,1,0.88,0,,,
SolMixture,4,PhysicalWorld,B,1,2,12,0.83,0,,,
Solution,4,PhysicalWorld,D,50,4,4,0.85,1,polysemy(high),,
Soman,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SomaticCell,4,LivingThings,A,1,12,2,0.88,1,dense_siblings(medium),,
Song,4,PhysicalWorld,D,25,0,2,0.85,1,polysemy(high),,
Sorbet,4,PhysicalWorld,B,1,0,16,0.83,0,,,
SorghumGrain,4,LivingThings,A,1,0,7,0.88,0,,,
SorghumGrass,4,LivingThings,A,1,0,7,0.88,0,,,
Sound,4,PhysicalWorld,B,3,0,10,0.83,0,,,
Soup,4,PhysicalWorld,A,1,1,3,0.88,0,,,
SoupStock,4,PhysicalWorld,C,5,0,16,0.76,2,polysemy(medium); combined(critical),,
Source,4,Information,A,1,2,7,0.88,0,,,
Soybean,4,LivingThings,B,3,0,20,0.83,0,,,
SoybeanOil,4,PhysicalWorld,B,1,0,12,0.83,0,,,
SpaceTransportation,4,PhysicalWorld,A,2,0,5,0.88,0,,,
Spaghetti,4,PhysicalWorld,A,2,0,4,0.88,0,,,
Spark,4,PhysicalWorld,A,1,1,2,0.88,0,,,
SparklingWater,4,PhysicalWorld,A,1,0,0,0.88,0,,,
SparkPlug,4,CreatedThings,A,1,0,6,0.88,0,,,
SparseLinkagePattern,4,Information,A,0,0,3,0.88,0,,,
SpeakerActuator,4,CreatedThings,A,1,0,8,0.88,0,,,
SpeakingALongUtterance,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingAShortUtterance,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingAssertively,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingAtAFasterRate,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingAtASlowerRate,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingInADisturbedFashion,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingLoudly,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingSoftly,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingWithAlteredSpeechMelody,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpeakingWithTremblingVoice,4,MindsAndAgents,B,1,0,11,0.83,0,,,
SpecialCharacterPress,4,MindsAndAgents,A,1,1,1,0.88,0,,,
SpecialComputerKeyboardKey,4,CreatedThings,A,1,5,1,0.88,0,,,
SpecializedTankerShip,4,CreatedThings,B,1,0,14,0.83,0,,,
SpecialOperation,4,MindsAndAgents,A,1,3,8,0.88,0,,,
SpecialOperationsForces,4,MindsAndAgents,B,1,0,10,0.83,0,,,
SpecialPurposeProtein,4,PhysicalWorld,B,1,0,17,0.83,0,,,
SpecialReconnaissance,4,MindsAndAgents,A,1,4,9,0.88,0,,,
SpecificationGaming,4,MindsAndAgents,A,1,0,2,0.88,0,,,
SpecificationGamingProcess,4,MindsAndAgents,A,1,0,1,0.88,0,,,
SpeltFlour,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SpeltWheatGrain,4,LivingThings,A,1,0,4,0.88,0,,,
SpeltWheatGrass,4,LivingThings,A,1,0,5,0.88,0,,,
Sperm,4,LivingThings,A,1,0,2,0.88,0,,,
SphenoidBone,4,LivingThings,A,1,0,6,0.88,0,,,
Sphere,4,Information,D,6,0,3,0.85,1,polysemy(medium),,
Spice,4,PhysicalWorld,C,47,10,37,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
SpicePepper,4,PhysicalWorld,A,2,0,9,0.88,0,,,
Spinach,4,LivingThings,A,1,0,5,0.88,0,,,
SpineCar,4,CreatedThings,A,1,0,0,0.88,0,,,
SpiritualAspiration,4,Information,A,0,0,6,0.88,0,,,
SpiritualDogmatismSignal,4,Information,B,0,0,79,0.83,0,,,
SpiritualInfluenceSignal,4,Information,B,0,0,79,0.83,0,,,
SpiritualReasoningSignal,4,Information,B,0,0,79,0.83,0,,,
Spitting,4,PhysicalWorld,A,2,0,4,0.88,0,,,
SpokenHumanLanguage,4,Information,A,2,1,4,0.88,0,,,
SpoolValve,4,CreatedThings,A,1,0,0,0.88,0,,,
SportsAttribute,4,Information,A,1,0,0,0.88,0,,,
SportServe,4,MindsAndAgents,A,4,0,5,0.88,0,,,
SportsPlay,4,Information,D,5,0,3,0.85,1,polysemy(medium),,
SportsPosition,4,Information,C,50,0,11,0.76,2,polysemy(high); combined(critical),,
SportsTeam,4,MindsAndAgents,C,5,9,11,0.76,2,polysemy(medium); combined(critical),,
SpreadOption,4,MindsAndAgents,A,1,1,2,0.88,0,,,
SpringElement,4,Information,A,1,0,2,0.88,0,,,
SpruceTree,4,LivingThings,A,1,0,5,0.88,0,,,
SpruceWood,4,CreatedThings,A,1,0,4,0.88,0,,,
SpurGear,4,CreatedThings,A,1,0,3,0.88,0,,,
Squall,4,PhysicalWorld,B,2,0,11,0.83,0,,,
Squash,4,LivingThings,C,33,1,12,0.76,2,polysemy(high); combined(critical),,
Squid,4,LivingThings,D,7,0,4,0.85,1,polysemy(medium),,
SquidMeat,4,CreatedThings,B,1,0,10,0.83,0,,,
Squirrel,4,LivingThings,A,1,0,3,0.88,0,,,
SSRIDrug,4,PhysicalWorld,A,1,1,1,0.88,0,,,
StageCoach,4,CreatedThings,A,1,0,1,0.88,0,,,
StandardGaugeRailway,4,CreatedThings,A,1,0,7,0.88,0,,,
StandardIdentifier,4,Information,A,1,3,5,0.88,0,,,
StandardProductID,4,Information,A,1,4,2,0.88,0,,,
StandingWave,4,Information,A,1,0,1,0.88,0,,,
StandoffAttack,4,MindsAndAgents,B,1,0,11,0.83,0,,,
StapesBone,4,LivingThings,A,1,2,2,0.88,0,,,
StaphylococcalEnterotoxinB,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Staphylococcus,4,LivingThings,A,1,1,5,0.88,0,,,
StaphylococcusAureus,4,LivingThings,B,1,0,27,0.83,0,,,
Starch,4,PhysicalWorld,D,8,0,2,0.85,1,polysemy(medium),,
StarNetwork,4,CreatedThings,A,1,0,2,0.88,0,,,
StateActor,4,MindsAndAgents,A,1,0,4,0.88,0,,,
StateGovernment,4,MindsAndAgents,A,2,0,3,0.88,0,,,
StateOfMind,4,Information,D,50,5,6,0.85,1,polysemy(high),,
StationaryFront,4,PhysicalWorld,A,1,0,3,0.88,0,,,
StayingStill,4,PhysicalWorld,D,5,0,2,0.85,1,polysemy(medium),,
Steak,4,CreatedThings,D,7,0,0,0.85,1,polysemy(medium),,
Steakhouse,4,MindsAndAgents,A,1,0,2,0.88,0,,,
Steam,4,PhysicalWorld,A,2,0,7,0.88,0,,,
SteamBath,4,CreatedThings,B,3,0,16,0.83,0,,,
SteamEngine,4,CreatedThings,A,1,0,3,0.88,0,,,
SteeringBox,4,CreatedThings,A,1,0,1,0.88,0,,,
SteeringColumn,4,CreatedThings,A,1,0,3,0.88,0,,,
Steppe,4,PhysicalWorld,A,1,0,6,0.88,0,,,
StereotypeMechanismSignal,4,Information,B,0,0,79,0.83,0,,,
Sternum,4,LivingThings,A,1,0,1,0.88,0,,,
StimulantDrug,4,PhysicalWorld,B,1,0,13,0.83,0,,,
StochasticDataStream,4,Information,A,1,0,6,0.88,0,,,
Stock,4,Information,D,13,9,8,0.85,1,polysemy(high),,
StockExchangeTicker,4,Information,A,1,0,1,0.88,0,,,
StockIndex,4,PhysicalWorld,A,1,0,6,0.88,0,,,
StockMarketTransaction,4,MindsAndAgents,B,1,2,34,0.83,0,,,
StockpilingWeaponOfMassDestruction,4,MindsAndAgents,A,1,0,1,0.88,0,,,
StockSplit,4,MindsAndAgents,B,1,0,34,0.83,0,,,
Stolichnoya,4,CreatedThings,A,1,0,1,0.88,0,,,
Stoning,4,MindsAndAgents,B,2,0,12,0.83,0,,,
StorageProtein,4,PhysicalWorld,B,1,0,17,0.83,0,,,
StormFront,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Straddle,4,MindsAndAgents,A,1,1,2,0.88,0,,,
Strainer,4,CreatedThings,A,1,0,3,0.88,0,,,
Strait,4,PhysicalWorld,C,18,0,10,0.76,2,polysemy(high); combined(critical),,
Strangling,4,PhysicalWorld,A,4,0,1,0.88,0,,,
StrategicAmbiguitySignal,4,Information,B,1,0,79,0.83,0,,,
StrategicForesightSignal,4,Information,B,0,0,79,0.83,0,,,
StrategicReasoning,4,MindsAndAgents,A,1,0,3,0.88,0,,,
Strawberry,4,LivingThings,B,1,0,14,0.83,0,,,
Street,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Streetcar,4,CreatedThings,A,1,1,8,0.88,0,,,
StreptococcusA,4,LivingThings,B,3,0,27,0.83,0,,,
StrictnessAttribute,4,Information,A,1,6,2,0.88,0,,,
StripMall,4,MindsAndAgents,A,1,0,0,0.88,0,,,
StrongGust,4,PhysicalWorld,A,1,0,2,0.88,0,,,
StrongWind,4,PhysicalWorld,B,1,0,11,0.83,0,,,
Strontium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
StructuralProtein,4,PhysicalWorld,B,1,0,17,0.83,0,,,
SubatomicParticle,4,PhysicalWorld,C,50,4,112,0.76,2,polysemy(high); combined(critical),,
Subculture,4,MindsAndAgents,A,1,0,0,0.88,0,,,
SubDistrictID,4,Information,A,1,0,2,0.88,0,,,
SubjectiveEmotionalFeeling,4,Information,A,1,0,1,0.88,0,,,
SubjectiveStrongNegativeAttribute,4,Information,D,50,1,9,0.85,1,polysemy(high),,
SubjectiveStrongPositiveAttribute,4,Information,D,50,0,9,0.85,1,polysemy(high),,
SubjectiveWeakNegativeAttribute,4,Information,D,50,0,9,0.85,1,polysemy(high),,
SubjectiveWeakPositiveAttribute,4,Information,D,50,0,9,0.85,1,polysemy(high),,
SubmitAction,4,MindsAndAgents,A,1,3,5,0.88,0,,,
SubmitForm,4,MindsAndAgents,A,1,0,2,0.88,0,,,
Substituting,4,PhysicalWorld,C,42,0,15,0.76,2,polysemy(high); combined(critical),,
Subversion,4,MindsAndAgents,A,1,0,5,0.88,0,,,
Suet,4,PhysicalWorld,A,1,0,2,0.88,0,,,
Sugar,4,CreatedThings,C,13,0,23,0.76,2,polysemy(high); combined(critical),,
SugarBeet,4,LivingThings,B,1,0,12,0.83,0,,,
SugarCane,4,LivingThings,B,3,0,12,0.83,0,,,
SuggestionImplantSignal,4,Information,B,1,0,79,0.83,0,,,
Sulfasalazine,4,PhysicalWorld,B,1,1,25,0.83,0,,,
Sulphur,4,PhysicalWorld,B,1,0,112,0.83,0,,,
SulphurDioxide,4,PhysicalWorld,B,1,0,23,0.83,0,,,
SulphurMustardGas,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Sunburn,4,LivingThings,B,1,0,12,0.83,0,,,
Sunflower,4,LivingThings,C,8,0,20,0.76,2,polysemy(medium); combined(critical),,
SunFlowerOil,4,PhysicalWorld,B,1,0,12,0.83,0,,,
SunflowerSeed,4,LivingThings,B,1,0,24,0.83,0,,,
Sunlight,4,PhysicalWorld,A,2,0,3,0.88,0,,,
SupervisoryAuthority,4,MindsAndAgents,A,1,0,1,0.88,0,,,
SuppressedInferenceSignal,4,Information,B,0,0,79,0.83,0,,,
SupremeCourt,4,MindsAndAgents,A,1,0,3,0.88,0,,,
SurfacedRoadway,4,PhysicalWorld,A,1,1,6,0.88,0,,,
SurfaceWindSpeedMeasuring,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Surfboard,4,CreatedThings,A,1,0,0,0.88,0,,,
Surgery,4,MindsAndAgents,C,50,5,10,0.76,2,polysemy(high); combined(critical),,
SurprisedFacialExpression,4,MindsAndAgents,B,1,0,12,0.83,0,,,
SurprisedVoiceUtterance,4,MindsAndAgents,A,1,0,5,0.88,0,,,
SuspendingJudgment,4,Information,A,1,0,2,0.88,0,,,
Suspension,4,PhysicalWorld,A,1,0,8,0.88,0,,,
SvenskaAlliansmissionen,4,MindsAndAgents,B,1,0,27,0.83,0,,,
SvenskaAlliansmissionenProtestantFreeChurch,4,MindsAndAgents,B,1,0,25,0.83,0,,,
SvenskaKyrkan,4,MindsAndAgents,B,1,0,27,0.83,0,,,
SwarmInfluenceSignal,4,Information,B,1,0,79,0.83,0,,,
Sweat,4,PhysicalWorld,A,1,0,6,0.88,0,,,
SweatGland,4,LivingThings,A,1,0,7,0.88,0,,,
Sweeping,4,PhysicalWorld,B,1,0,19,0.83,0,,,
SweetCherryTree,4,LivingThings,B,1,0,14,0.83,0,,,
SweetPepper,4,LivingThings,C,5,0,12,0.76,2,polysemy(medium); combined(critical),,
SweetPotatoTuber,4,LivingThings,A,2,0,6,0.88,0,,,
SycophancySignal,4,Information,B,0,0,79,0.83,0,,,
SycophanticPersona,4,Information,A,0,0,5,0.88,0,,,
SymbianOS,4,CreatedThings,A,1,0,4,0.88,0,,,
Syrah,4,CreatedThings,B,1,0,17,0.83,0,,,
SyrahGrape,4,LivingThings,B,1,0,16,0.83,0,,,
SysAdmin,4,MindsAndAgents,A,1,0,2,0.88,0,,,
T10VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T11VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T12VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T1VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T2Toxin,4,PhysicalWorld,A,1,0,2,0.88,0,,,
T2VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T3VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T4VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T5VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T6VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T7VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T8VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
T9VertebraBone,4,LivingThings,B,1,0,11,0.83,0,,,
TabKey,4,CreatedThings,A,1,0,4,0.88,0,,,
TabletComputer,4,MindsAndAgents,A,1,0,2,0.88,0,,,
Tabun,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Tachycardia,4,LivingThings,B,1,0,12,0.83,0,,,
TacticalPSYOP,4,MindsAndAgents,A,1,0,4,0.88,0,,,
TactileSensor,4,CreatedThings,A,1,0,7,0.88,0,,,
Taekwondo,4,CreatedThings,A,1,0,6,0.88,0,,,
Taillight,4,CreatedThings,A,1,0,1,0.88,0,,,
TajikSomoniCoin,4,Information,B,1,0,13,0.83,0,,,
Tallow,4,PhysicalWorld,A,1,0,2,0.88,0,,,
TalusBone,4,LivingThings,A,1,2,4,0.88,0,,,
TamarindFruit,4,LivingThings,B,1,0,14,0.83,0,,,
TankCar,4,CreatedThings,A,1,0,5,0.88,0,,,
Tanning,4,LivingThings,B,1,0,12,0.83,0,,,
Tantalum,4,PhysicalWorld,B,1,0,112,0.83,0,,,
TapeCassette,4,CreatedThings,A,2,3,2,0.88,0,,,
TapiocaStarch,4,PhysicalWorld,A,1,0,4,0.88,0,,,
TapWater,4,PhysicalWorld,A,1,0,1,0.88,0,,,
TargetThreatReconnaissance,4,MindsAndAgents,A,1,0,3,0.88,0,,,
TaroTuber,4,LivingThings,A,2,0,6,0.88,0,,,
TaskAbstractionLevel,4,Information,A,1,0,4,0.88,0,,,
TaskGroupAbstractionLevel,4,Information,A,1,0,4,0.88,0,,,
Tavern,4,MindsAndAgents,D,5,1,2,0.85,1,polysemy(medium),,
Tax,4,MindsAndAgents,D,36,2,4,0.85,1,polysemy(high),,
Taxicab,4,CreatedThings,A,2,0,6,0.88,0,,,
Taxiway,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Tazac,4,PhysicalWorld,A,1,0,1,0.88,0,,,
TDDPhone,4,CreatedThings,A,1,0,3,0.88,0,,,
TeaBud,4,PhysicalWorld,A,1,0,2,0.88,0,,,
TeaLeaf,4,PhysicalWorld,D,5,0,2,0.85,1,polysemy(medium),,
TeaPlant,4,LivingThings,A,1,0,5,0.88,0,,,
TeaPlantAerialPart,4,PhysicalWorld,B,1,3,19,0.83,0,,,
TearGland,4,LivingThings,A,1,0,7,0.88,0,,,
TearSubstance,4,PhysicalWorld,A,1,0,5,0.88,0,,,
TeaTree,4,LivingThings,A,1,0,3,0.88,0,,,
TeaTreeOil,4,PhysicalWorld,A,1,0,0,0.88,0,,,
TeaTwig,4,PhysicalWorld,A,1,0,2,0.88,0,,,
Technetium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Technique,4,Information,A,1,0,3,0.88,0,,,
TechnomessianismSignal,4,Information,B,0,0,79,0.83,0,,,
Teenager,4,MindsAndAgents,A,2,0,4,0.88,0,,,
Telemetry,4,MindsAndAgents,A,1,0,1,0.88,0,,,
TelephoneLine,4,CreatedThings,A,1,0,0,0.88,0,,,
TelevisionBroadcasting,4,MindsAndAgents,A,3,0,1,0.88,0,,,
TelevisionStation,4,CreatedThings,A,3,0,1,0.88,0,,,
Telex,4,CreatedThings,A,1,0,7,0.88,0,,,
Tellurium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
TemperateHardwoodForest,4,PhysicalWorld,A,1,1,3,0.88,0,,,
TemperateRainForest,4,PhysicalWorld,A,1,0,1,0.88,0,,,
TemperatureAttribute,4,Information,A,1,0,9,0.88,0,,,
TemperatureControl,4,CreatedThings,A,1,0,1,0.88,0,,,
TemperatureFallingExperiencedAsFeelingCold,4,LivingThings,B,1,0,13,0.83,0,,,
TemperatureRisingExperiencedAsFeelingWarm,4,LivingThings,B,1,0,13,0.83,0,,,
TemporalBone,4,LivingThings,A,2,2,6,0.88,0,,,
TemporaryResidence,4,CreatedThings,A,1,4,1,0.88,0,,,
Tendon,4,PhysicalWorld,B,1,0,11,0.83,0,,,
TennisBall,4,CreatedThings,A,1,0,8,0.88,0,,,
TennisCourt,4,CreatedThings,A,1,0,9,0.88,0,,,
Tent,4,CreatedThings,D,5,0,1,0.85,1,polysemy(medium),,
Terbium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Terfenadine,4,MindsAndAgents,A,1,0,4,0.88,0,,,
Terminal,4,CreatedThings,D,5,3,6,0.85,1,polysemy(medium),,
TerminalAttackControl,4,MindsAndAgents,B,1,0,23,0.83,0,,,
TerminalGuidance,4,MindsAndAgents,B,1,0,23,0.83,0,,,
TerminatingEmployment,4,MindsAndAgents,D,8,2,2,0.85,1,polysemy(medium),,
TerritorialDispute,4,MindsAndAgents,A,1,0,1,0.88,0,,,
TerritoryCode,4,Information,A,1,0,2,0.88,0,,,
TerritoryID,4,Information,A,1,2,2,0.88,0,,,
Terrorism,4,MindsAndAgents,B,1,0,12,0.83,0,,,
TerroristAttack,4,MindsAndAgents,D,13,1,3,0.85,1,polysemy(high),,
Testifying,4,MindsAndAgents,B,4,0,14,0.83,0,,,
TetraploidCell,4,LivingThings,A,1,0,9,0.88,0,,,
TextBox,4,Information,A,1,2,3,0.88,0,,,
TextCursor,4,Information,A,1,0,1,0.88,0,,,
TextInputBox,4,Information,B,1,0,14,0.83,0,,,
TextOutputBox,4,Information,A,1,0,1,0.88,0,,,
TextualComputerMenu,4,Information,A,1,0,1,0.88,0,,,
TextualImage,4,Information,A,1,0,3,0.88,0,,,
Thallium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Thanking,4,MindsAndAgents,D,5,0,1,0.85,1,polysemy(medium),,
TheaterProfession,4,Information,A,2,0,1,0.88,0,,,
ThermodynamicAnalysisSignal,4,Information,B,1,0,79,0.83,0,,,
ThermostatSensor,4,CreatedThings,A,1,0,7,0.88,0,,,
Thoracentesis,4,MindsAndAgents,B,1,0,29,0.83,0,,,
ThoracicVertebraBone,4,LivingThings,A,1,12,2,0.88,1,dense_siblings(medium),,
Thorium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Threatening,4,MindsAndAgents,A,4,0,4,0.88,0,,,
ThreeDimensionalFigure,4,Information,D,13,4,3,0.85,1,polysemy(high),,
ThreeDPrinter,4,CreatedThings,A,1,2,6,0.88,0,,,
ThreePhaseRectifier,4,CreatedThings,A,1,0,1,0.88,0,,,
Throat,4,PhysicalWorld,A,4,0,7,0.88,0,,,
ThroughVariableAccumulator,4,Information,A,1,1,7,0.88,0,,,
ThroughVariableSource,4,Information,A,1,0,1,0.88,0,,,
ThrustFault,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Thulium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Thumb,4,LivingThings,A,1,0,0,0.88,0,,,
Thunderstorm,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Thyristor,4,CreatedThings,A,1,0,2,0.88,0,,,
ThyroidGland,4,LivingThings,A,1,0,7,0.88,0,,,
ThyroidHormone,4,PhysicalWorld,A,4,0,4,0.88,0,,,
ThyroidStimulatingHormone,4,PhysicalWorld,B,1,0,29,0.83,0,,,
Tibia,4,LivingThings,A,1,2,3,0.88,0,,,
Tick,4,LivingThings,A,4,0,0,0.88,0,,,
TickBorneEncephalitis,4,Information,A,1,0,5,0.88,0,,,
TickBorneEncephalitisVirus,4,LivingThings,A,1,1,6,0.88,0,,,
TidalBore,4,PhysicalWorld,A,1,0,3,0.88,0,,,
TidalEbb,4,PhysicalWorld,A,1,0,3,0.88,0,,,
TidalFlow,4,PhysicalWorld,A,1,0,3,0.88,0,,,
TieClothing,4,CreatedThings,C,7,0,17,0.76,2,polysemy(medium); combined(critical),,
Tiger,4,LivingThings,A,4,0,2,0.88,0,,,
TimeAttribute,4,Information,A,1,0,9,0.88,0,,,
TimeDependentQuantity,4,PhysicalWorld,D,50,1,0,0.85,1,polysemy(high),,
TimePoint,4,PhysicalWorld,D,11,4,0,0.85,1,polysemy(high),,
TimeSeries,4,Information,A,1,1,2,0.88,0,,,
Tin,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Tirosint,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Titanium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Title,4,Information,D,9,0,8,0.85,1,polysemy(medium),,
Toad,4,LivingThings,A,2,0,0,0.88,0,,,
Toasting,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Tobacco,4,LivingThings,C,9,0,10,0.76,2,polysemy(medium); combined(critical),,
ToeBone,4,LivingThings,A,1,28,3,0.88,1,dense_siblings(medium),,
Tofu,4,PhysicalWorld,B,1,0,18,0.83,0,,,
Tomato,4,LivingThings,B,4,0,14,0.83,0,,,
TonalLanguage,4,Information,A,1,0,0,0.88,0,,,
TonerPrinter,4,CreatedThings,A,1,0,1,0.88,0,,,
TonicClonicSeizure,4,LivingThings,A,1,0,2,0.88,0,,,
TopicalAntibiotic,4,PhysicalWorld,A,1,1,6,0.88,0,,,
TopicalApplication,4,PhysicalWorld,A,1,0,1,0.88,0,,,
TornadicWaterspout,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Tornado,4,PhysicalWorld,A,1,0,7,0.88,0,,,
TotalOrderingRelation,4,Information,A,1,0,0,0.88,0,,,
Touching,4,PhysicalWorld,C,50,8,15,0.76,2,polysemy(high); combined(critical),,
TouchPadAction,4,MindsAndAgents,A,1,0,4,0.88,0,,,
TouchpadKey,4,CreatedThings,A,1,0,8,0.88,0,,,
TouchScreen,4,CreatedThings,B,1,0,17,0.83,0,,,
TouchSensitiveComputerInputDevice,4,CreatedThings,B,1,3,11,0.83,0,,,
TouchSurfaceAction,4,MindsAndAgents,B,1,5,12,0.83,0,,,
TouchSurfaceDoubleFingerSlide,4,MindsAndAgents,A,1,0,4,0.88,0,,,
TouchSurfaceSlide,4,MindsAndAgents,A,1,0,5,0.88,0,,,
TouchSurfaceTap,4,MindsAndAgents,B,1,0,11,0.83,0,,,
TourReservation,4,Information,A,1,0,4,0.88,0,,,
TPFDDFile,4,CreatedThings,A,1,0,2,0.88,0,,,
Trachea,4,PhysicalWorld,A,1,0,4,0.88,0,,,
TrackActuator,4,CreatedThings,A,1,0,8,0.88,0,,,
Trackball,4,CreatedThings,B,1,0,11,0.83,0,,,
TrackedVehicleRobot,4,CreatedThings,A,1,0,1,0.88,0,,,
TractorTrailer,4,CreatedThings,A,2,0,2,0.88,0,,,
TraditionalSavingsAccount,4,Information,A,1,0,4,0.88,0,,,
Trail,4,PhysicalWorld,A,2,0,4,0.88,0,,,
TraitAttribute,4,Information,D,50,3,6,0.85,1,polysemy(high),,
TranexamicAcid,4,PhysicalWorld,B,1,0,25,0.83,0,,,
TransactionCollection,4,MindsAndAgents,B,1,0,34,0.83,0,,,
Transfusion,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Transient_SystemBehavior,4,Information,A,1,0,2,0.88,0,,,
TransientPath,4,Information,A,1,0,6,0.88,0,,,
Transistor,4,CreatedThings,A,1,2,2,0.88,0,,,
TranslatoryTwopole,4,Information,A,1,3,7,0.88,0,,,
Transparency,4,CreatedThings,A,1,2,0,0.88,0,,,
Transpiration,4,PhysicalWorld,B,1,0,27,0.83,0,,,
TransportNetwork,4,Information,A,1,0,2,0.88,0,,,
TransportProtein,4,PhysicalWorld,B,1,0,17,0.83,0,,,
TransportViaRoadVehicle,4,PhysicalWorld,D,7,0,6,0.85,1,polysemy(medium),,
TrapeziumBone,4,LivingThings,A,1,1,8,0.88,0,,,
TrapezoidBone,4,LivingThings,A,1,1,8,0.88,0,,,
TraumaticBrainInjury,4,Information,B,1,0,19,0.83,0,,,
TravelContainer,4,CreatedThings,C,5,0,18,0.76,2,polysemy(medium); combined(critical),,
TravelReservation,4,Information,A,1,0,4,0.88,0,,,
Trawler,4,CreatedThings,A,1,0,3,0.88,0,,,
TreasuryBill,4,Information,A,1,0,4,0.88,0,,,
TreasuryBond,4,Information,B,1,0,10,0.83,0,,,
Tree,4,Information,A,3,0,1,0.88,0,,,
TriploidCell,4,LivingThings,A,1,0,9,0.88,0,,,
TriquetralBone,4,LivingThings,A,1,2,8,0.88,0,,,
TriticumUrartu,4,LivingThings,A,1,0,5,0.88,0,,,
TropicalCyclone,4,PhysicalWorld,A,1,1,4,0.88,0,,,
TropicalCyclonicSystem,4,PhysicalWorld,A,1,5,1,0.88,0,,,
TropicalDepression,4,PhysicalWorld,A,1,0,4,0.88,0,,,
TropicalFruit,4,LivingThings,B,1,10,14,0.83,1,dense_siblings(medium),,
TropicalRainForest,4,PhysicalWorld,A,1,0,1,0.88,0,,,
TropicalStorm,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Troponin,4,PhysicalWorld,B,1,0,17,0.83,0,,,
Trosroerelsen,4,MindsAndAgents,B,1,0,27,0.83,0,,,
Trousers,4,CreatedThings,C,23,0,17,0.76,2,polysemy(high); combined(critical),,
TruckTractor,4,CreatedThings,A,1,1,2,0.88,0,,,
TruckTrailer,4,CreatedThings,A,1,0,1,0.88,0,,,
TrueRibBone,4,LivingThings,A,1,14,3,0.88,1,dense_siblings(medium),,
Tuna,4,LivingThings,A,4,0,4,0.88,0,,,
Tundra,4,PhysicalWorld,A,1,0,9,0.88,0,,,
Tungsten,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Turbine,4,CreatedThings,D,6,0,7,0.85,1,polysemy(medium),,
TurkeyBird,4,LivingThings,A,3,0,3,0.88,0,,,
TurkeyMeat,4,CreatedThings,A,3,0,3,0.88,0,,,
TurkishCoffee,4,PhysicalWorld,B,1,0,10,0.83,0,,,
